Date,IZ3121
2009-12-01,100.00
2010-01-01,99.80
2010-02-01,100.20
2010-03-01,100.20
2010-04-01,100.10
2010-05-01,99.90
2010-06-01,99.00
2010-07-01,99.20
2010-08-01,99.60
2010-09-01,99.50
2010-10-01,100.00
2010-11-01,101.10
2010-12-01,101.20
2011-01-01,100.80
2011-02-01,100.80
2011-03-01,101.20
2011-04-01,101.50
2011-05-01,101.40
2011-06-01,101.50
2011-07-01,102.90
2011-08-01,102.40
2011-09-01,102.60
2011-10-01,102.80
2011-11-01,102.90
2011-12-01,102.80
2012-01-01,103.00
2012-02-01,102.80
2012-03-01,102.50
2012-04-01,102.40
2012-05-01,102.80
2012-06-01,102.70
2012-07-01,102.10
2012-08-01,102.10
2012-09-01,102.50
2012-10-01,102.80
2012-11-01,103.20
2012-12-01,103.00
2013-01-01,104.40
2013-02-01,104.40
2013-03-01,104.50
2013-04-01,104.30
2013-05-01,104.50
2013-06-01,104.20
2013-07-01,104.60
2013-08-01,104.50
2013-09-01,104.70
2013-10-01,105.10
2013-11-01,105.30
2013-12-01,105.40
2014-01-01,105.60
2014-02-01,106.00
2014-03-01,106.30
2014-04-01,106.30
2014-05-01,106.20
2014-06-01,106.30
2014-07-01,108.20
2014-08-01,108.30
2014-09-01,108.30
2014-10-01,108.10
2014-11-01,108.10
2014-12-01,108.00
2015-01-01,108.30
2015-02-01,108.10
2015-03-01,108.50
2015-04-01,108.10
2015-05-01,108.10
2015-06-01,108.30
2015-07-01,108.90
2015-08-01,108.70
2015-09-01,108.90
2015-10-01,108.90
2015-11-01,108.80
2015-12-01,108.60
2016-01-01,108.70
2016-02-01,108.80
2016-03-01,109.40
2016-04-01,109.40
2016-05-01,109.60
2016-06-01,109.50
2016-07-01,108.60
2016-08-01,108.50
2016-09-01,108.70
2016-10-01,108.80
2016-11-01,108.70
2016-12-01,108.60
2017-01-01,108.50
2017-02-01,108.70
2017-03-01,108.90
2017-04-01,108.80
2017-05-01,109.00
2017-06-01,109.40
2017-07-01,109.60
2017-08-01,109.60
2017-09-01,109.90
2017-10-01,110.10
2017-11-01,110.00
2017-12-01,110.20
2018-01-01,110.90
2018-02-01,111.00
2018-03-01,111.10
2018-04-01,111.50
2018-05-01,111.50
